Listing_ID,Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Year_Built,Finish,View,Seller_Type,Amenities,Description,Link,Amenities_Count,Is_Installments
EG-6412917,Roof,avalon new capital,55898440.0,390898.0,143.0,143,"The mall provides a security and guarding system at the highest level throughout the working hours and 24 hours a day Each building of the mall has 3 elevators for easy transportation between floors Each floor of the mall includes a storage room to store important papers and documents, and non-working people are prohibited from entering it All floors are equipped with luxurious bathrooms for men and women, as well as bathrooms for people with special needs There is a fully equipped reception for VIPs There is an equipped hall for holding lectures, training, and meetings for employees, office workers, and companies located in the mall The mall includes a large hall overlooking a green area and a spacious park, and it has been allocated to employees and workers in offices and companies in the mall There is a clear interest in the external area of the mall, which is a green area of 515 square meters The mall has a large rooftop at the top of the building that houses some of the various recreational services that serve office and corporate workers Avalon Mall provides central air conditioning. An intelligent system for emergency and fire situations There is also a very special electrical and lighting system The mall includes some entertainment services to provide an ideal work environment for everyone, such as a gym, a games area, and another dedicated to reading, in addition to restaurants, cafes, and an area for recreation",0.0,,1,Main Street,,"Elevator, Security",,https://aqarmap.com.eg/en/listing/6412917-projects-avalon-new-capital/,2,1
EG-6521820,Apartment,cairo 6th of october compounds aeon,11000000.0,81481.0,135.0,2 rooms,2 bathroom,2.0,2025.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6521820-for-sale-cairo-6th-of-october-compounds-aeon/,0,0
EG-6677242,Apartment,cairo new cairo compounds hyde park centre ville hyde park,23500000.0,100858.0,233.0,3 rooms,3 bathroom,1.0,2024.0,1,Garden,Broker,"Elevator, Water Meter, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6677242-for-sale-cairo-new-cairo-compounds-hyde-park-centre-ville-hyde-park/,5,0
EG-6726358,Apartment,red sea hy lkwthr,4480000.0,64000.0,70.0,1 rooms,1 bathroom,1.0,2026.0,1,Pool,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6726358-for-sale-red-sea-hy-lkwthr/,5,1
EG-6496167,Duplex,cairo 6th of october garb someed neighborhood 1st,7900000.0,26333.0,300.0,4 rooms,4 bathroom,1.0,2019.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6496167-for-sale-cairo-6th-of-october-garb-someed-neighborhood-1st/,0,0
EG-6597810,Duplex,cairo el sheikh zayed city lshykh zyd ljdyd solana compound ora,21950000.0,96272.0,228.0,3 rooms,5 bathroom,0.0,2027.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6597810-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-solana-compound-ora/,1,1
EG-6618528,Apartment,cairo faisal el taweaan al omaraa st,3000000.0,18182.0,165.0,3 rooms,2 bathroom,7.0,2004.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6618528-for-sale-cairo-faisal-el-taweaan-al-omaraa-st/,0,0
EG-6519304,Villa,cairo el sheikh zayed city compounds greens,40000000.0,100000.0,400.0,6 rooms,5 bathroom,,2025.0,1,Pool,Broker,Garden,,https://aqarmap.com.eg/en/listing/6519304-for-sale-cairo-el-sheikh-zayed-city-compounds-greens/,1,0
EG-6818656,Apartment,cairo new administrative capital r7 armonia,6040000.0,51186.0,118.0,2 rooms,2 bathroom,8.0,2030.0,1,Main Street,Broker,Security,,https://aqarmap.com.eg/en/listing/6818656-for-sale-cairo-new-administrative-capital-r7-armonia/,1,1
EG-6538468,Apartment,cairo new cairo compounds villette vy ryzydns villette,15000000.0,93168.0,161.0,2 rooms,2 bathroom,2.0,2025.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6538468-for-sale-cairo-new-cairo-compounds-villette-vy-ryzydns-villette/,0,0
EG-6639885,Apartment,cairo faisal shareaa el malek fasel,1100000.0,7857.0,140.0,3 rooms,2 bathroom,7.0,2015.0,1,Side Street,Broker,Elevator,,https://aqarmap.com.eg/en/listing/6639885-for-sale-cairo-faisal-shareaa-el-malek-fasel/,1,0
EG-6786411,Duplex,pyramids heights,32264000.0,112811.0,245.0,3,1,,,1,Garden,,"Elevator, Security, Swimming Pool, Garden",,https://aqarmap.com.eg/en/listing/6786411-projects-pyramids-heights/,4,1
EG-6561103,Villa,cairo new cairo ganob el akadamiya south academy z,48000000.0,31169.0,1540.0,10 rooms,10 bathroom,,2013.0,1,Corner,Broker,,,https://aqarmap.com.eg/en/listing/6561103-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-z/,0,0
EG-6786535,Duplex,pyramids heights,33706000.0,141029.0,245.0,3,1,,,1,Garden,,"Elevator, Security, Swimming Pool, Garden",,https://aqarmap.com.eg/en/listing/6786535-projects-pyramids-heights/,4,1
EG-6523109,Apartment,cairo new administrative capital r8 tj msr,9000000.0,46154.0,195.0,3 rooms,3 bathroom,3.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6523109-for-sale-cairo-new-administrative-capital-r8-tj-msr/,1,1
EG-6817226,Duplex,cairo el sheikh zayed city lshykh zyd ljdyd solana compound ora,21950000.0,96272.0,228.0,3 rooms,5 bathroom,0.0,2027.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6817226-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-solana-compound-ora/,1,1
EG-6743077,Apartment,alexandria smouha el mahmoudya road,6000000.0,49180.0,122.0,2 rooms,1 bathroom,8.0,2023.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6743077-for-sale-alexandria-smouha-el-mahmoudya-road/,0,0
EG-6590481,Roof,cairo new cairo compounds mountain view hyde park,30400000.0,99672.0,305.0,,"Consisted of ( 3 ) rooms, including a master bedroom + ( 3 ) bathroom.",,2025.0,1,Corner,Broker,,,https://aqarmap.com.eg/en/listing/6590481-for-sale-cairo-new-cairo-compounds-mountain-view-hyde-park/,0,1
EG-6536757,Villa,alexandria king maryot compounds jezzine villas tasheed,16000000.0,26667.0,600.0,18 rooms,14 bathroom,,2020.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6536757-for-sale-alexandria-king-maryot-compounds-jezzine-villas-tasheed/,0,0
EG-6534698,Apartment,cairo faisal el maryotyah al shesheini st,2300000.0,11500.0,200.0,3 rooms,3 bathroom,,,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6534698-for-sale-cairo-faisal-el-maryotyah-al-shesheini-st/,0,0
EG-6786376,Duplex,pyramids heights,16976000.0,111684.0,245.0,1,1,,,1,Main Street,,"Elevator, Security, Swimming Pool, Garden",,https://aqarmap.com.eg/en/listing/6786376-projects-pyramids-heights/,4,1
EG-6803964,Duplex,park_point_mall,12916342.0,215272.0,35.0,,"The mall combines basic and recreational services necessary for tenants, owners, and customers, including: 24-hour guard and security personnel to maintain the safety of visitors, in addition to the presence of high-quality surveillance cameras throughout the mall Meeting and conference rooms with the latest equipment and comfortable chairs that can accommodate a large number of people, and luxurious halls to receive VIPs The clubhouse features a luxury, spa, jacuzzi, and sky gym for men and women with the latest sports equipment. Shops with the most famous international brands, and hypermarkets to provide purchasing needs A group of international restaurants and cafes that serve the most delicious foods and cuisines Kids area has games for different ages Automated teller machines of various banks to facilitate financial transactions. Modern technology displays guide visitors to their destination Wide corridors, parking areas, and luxurious bathrooms for each floor. Swimming pool for hotel units Cinemas showing the latest movies Periodic cleaning and maintenance services Advanced fire extinguishing systems",9.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking",,https://aqarmap.com.eg/en/listing/6803964-projects-park_point_mall/,4,1
EG-6809350,Apartment,cairo new cairo el ahyaa fifth neighborhood akhnaton st,6500000.0,34211.0,190.0,3 rooms,2 bathroom,2.0,2018.0,1,Garden,Broker,"Elevator, Garden",,https://aqarmap.com.eg/en/listing/6809350-for-sale-cairo-new-cairo-el-ahyaa-fifth-neighborhood-akhnaton-st/,2,0
EG-6719368,Apartment,cairo new cairo first settlement neighbourhood 10 farid shawqi st,6700000.0,31905.0,210.0,3 rooms,2 bathroom,3.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6719368-for-sale-cairo-new-cairo-first-settlement-neighbourhood-10-farid-shawqi-st/,1,0
EG-6590591,Apartment,cairo ain shams el naam al matrya musiem st,1900000.0,15833.0,120.0,3 rooms,1 bathroom,7.0,2012.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6590591-for-sale-cairo-ain-shams-el-naam-al-matrya-musiem-st/,0,0
EG-6803484,Villa,cairo 6th of october compounds the crown,90000000.0,163636.0,550.0,4 rooms,5 bathroom,,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6803484-for-sale-cairo-6th-of-october-compounds-the-crown/,1,0
EG-6817162,Villa,cairo 6th of october compounds the crown,90000000.0,163636.0,550.0,4 rooms,5 bathroom,,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6817162-for-sale-cairo-6th-of-october-compounds-the-crown/,1,0
EG-6547422,Chalet,red sea hurghada resorts scandic resort eitc,4462149.0,84191.0,53.0,1 rooms,1 bathroom,1.0,2025.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6547422-for-sale-red-sea-hurghada-resorts-scandic-resort-eitc/,0,1
EG-6782344,Apartment,cairo nasr city 9th zone hossam el deen basiouny st,8500000.0,34000.0,250.0,3 rooms,3 bathroom,6.0,2022.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6782344-for-sale-cairo-nasr-city-9th-zone-hossam-el-deen-basiouny-st/,0,0
EG-6548102,Roof,cairo new cairo compounds eastown eastown parks,27500000.0,86751.0,317.0,3 rooms,2 bathroom,,2025.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6548102-for-sale-cairo-new-cairo-compounds-eastown-eastown-parks/,0,0
EG-6506049,Apartment,cairo el mohandesen shareaa el sudan,3250000.0,20313.0,160.0,3 rooms,2 bathroom,3.0,2024.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6506049-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,0,1
EG-6781854,Apartment,cairo new cairo madinaty twelfth zone buildings madinaty b 12,6000000.0,81081.0,74.0,2 rooms,1 bathroom,0.0,2024.0,1,Main Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6781854-for-sale-cairo-new-cairo-madinaty-twelfth-zone-buildings-madinaty-b-12/,1,0
EG-6547285,Chalet,red sea hurghada resorts scandic resort eitc,4519995.0,83704.0,54.0,1 rooms,1 bathroom,3.0,2025.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6547285-for-sale-red-sea-hurghada-resorts-scandic-resort-eitc/,0,1
EG-6747441,Villa,cairo new administrative capital r4 village de la capitale palm hills,5500000.0,83333.0,66.0,1 rooms,1 bathroom,1.0,2031.0,1,Garden,Broker,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6747441-for-sale-cairo-new-administrative-capital-r4-village-de-la-capitale-palm-hills/,6,1
EG-6789332,Apartment,cairo new administrative capital r8 moraya edge stone,7600000.0,42697.0,178.0,3 rooms,3 bathroom,5.0,2028.0,1,Main Street,Developer,"Elevator, Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6789332-for-sale-cairo-new-administrative-capital-r8-moraya-edge-stone/,5,1
EG-6625916,Apartment,cairo nasr city 6th zone moez el dawla st,10000000.0,38911.0,257.0,5 rooms,3 bathroom,9.0,1999.0,1,Corner,Broker,"Elevator, Balcony",,https://aqarmap.com.eg/en/listing/6625916-for-sale-cairo-nasr-city-6th-zone-moez-el-dawla-st/,2,0
EG-6533052,Apartment,cairo imbaba jasmine gardens,3250000.0,20313.0,160.0,3 rooms,2 bathroom,4.0,2024.0,1,Main Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6533052-for-sale-cairo-imbaba-jasmine-gardens/,1,1
EG-6827131,Apartment,cairo new cairo el yassamin el yasmeen 3 mohamed rahim st,6500000.0,30952.0,210.0,3 rooms,3 bathroom,2.0,2017.0,1,Garden,Broker,"Elevator, Security, Swimming Pool, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6827131-for-sale-cairo-new-cairo-el-yassamin-el-yasmeen-3-mohamed-rahim-st/,5,0
EG-6673858,Apartment,cairo new cairo compounds tag city origami gardens taj city compound,6100000.0,46923.0,130.0,2 rooms,2 bathroom,0.0,2025.0,1,Main Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6673858-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,1,0
EG-6476909,Apartment,cairo new cairo compounds mwntn fyw y syty club park mountain view icity,7870000.0,52467.0,150.0,3 rooms,3 bathroom,3.0,2027.0,1,Garden,Developer,Garden,,https://aqarmap.com.eg/en/listing/6476909-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,1,1
EG-6538718,Apartment,cairo new cairo compounds azad,19000000.0,77236.0,246.0,3 rooms,3 bathroom,1.0,2023.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6538718-for-sale-cairo-new-cairo-compounds-azad/,1,0
EG-6499199,Apartment,cairo el mohandesen shareaa el sudan,2850000.0,23361.0,122.0,3 rooms,1 bathroom,3.0,2024.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6499199-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,0,1
EG-6664062,Apartment,cairo faisal,1250000.0,8065.0,155.0,3 rooms,2 bathroom,6.0,2025.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6664062-for-sale-cairo-faisal/,0,1
EG-6610114,Apartment,red sea kwrnysh lgrdq,3162000.0,51000.0,62.0,1 rooms,1 bathroom,3.0,2027.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6610114-for-sale-red-sea-kwrnysh-lgrdq/,0,1
EG-6632285,Apartment,cairo new cairo south investors el nasr st,11800000.0,61780.0,191.0,3 rooms,2 bathroom,1.0,2018.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6632285-for-sale-cairo-new-cairo-south-investors-el-nasr-st/,0,0
EG-6827558,Apartment,cairo 6th of october el ahyaa neighborhood 9th,5599110.0,101802.0,55.0,1 rooms,1 bathroom,6.0,2028.0,1,Plaza,Broker,,,https://aqarmap.com.eg/en/listing/6827558-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-9th/,0,1
EG-6480355,Apartment,cairo new cairo lmstqbl syty compounds bloomfields,4500000.0,40179.0,112.0,2 rooms,2 bathroom,3.0,2025.0,1,Garden,Developer,Garden,,https://aqarmap.com.eg/en/listing/6480355-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,1,0
EG-6747159,Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr address home compound arkan,3075000.0,25000.0,123.0,3 rooms,3 bathroom,3.0,2027.0,1,Side Street,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6747159-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,5,1
EG-6525664,Apartment,cairo imbaba jasmine gardens,1850000.0,17619.0,105.0,2 rooms,1 bathroom,4.0,2024.0,1,Main Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6525664-for-sale-cairo-imbaba-jasmine-gardens/,1,1
EG-6665565,Apartment,cairo faisal shareaa el malek fasel,1250000.0,8065.0,155.0,3 rooms,2 bathroom,2.0,2025.0,1,Side Street,Broker,Water Meter,,https://aqarmap.com.eg/en/listing/6665565-for-sale-cairo-faisal-shareaa-el-malek-fasel/,1,1
EG-6635347,Villa,cairo new administrative capital hdyq l sm mdyn nwr mjmw tl t mstfy,21000000.0,98592.0,213.0,4 rooms,4 bathroom,,2027.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6635347-for-sale-cairo-new-administrative-capital-hdyq-l-sm-mdyn-nwr-mjmw-tl-t-mstfy/,0,0
EG-6714754,Apartment,cairo nasr city mostafa el nahaas st,6000000.0,30000.0,200.0,3 rooms,3 bathroom,8.0,2008.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Balcony",,https://aqarmap.com.eg/en/listing/6714754-for-sale-cairo-nasr-city-mostafa-el-nahaas-st/,4,0
EG-6547951,Apartment,cairo mokattam compounds uptown cairo the fourteen uptown cairo,16250000.0,90278.0,180.0,2 rooms,2 bathroom,1.0,2025.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6547951-for-sale-cairo-mokattam-compounds-uptown-cairo-the-fourteen-uptown-cairo/,0,0
EG-6535431,Apartment,cairo new cairo compounds el ashrafia,7000000.0,58333.0,120.0,2 rooms,2 bathroom,1.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6535431-for-sale-cairo-new-cairo-compounds-el-ashrafia/,1,0
EG-6608633,Villa,cairo new cairo compounds mivida mivida parcel,82000000.0,200489.0,409.0,6 rooms,6 bathroom,,2024.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6608633-for-sale-cairo-new-cairo-compounds-mivida-mivida-parcel/,1,0
EG-6639065,Duplex,cairo new cairo lmstqbl syty compounds lavenir,8500000.0,34694.0,245.0,4 rooms,4 bathroom,0.0,2023.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6639065-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,1,0
EG-6693266,Apartment,cairo imbaba jasmine gardens,3350000.0,19143.0,175.0,3 rooms,3 bathroom,4.0,2025.0,1,Corner,Broker,Garden,,https://aqarmap.com.eg/en/listing/6693266-for-sale-cairo-imbaba-jasmine-gardens/,1,1
EG-6738777,Apartment,cairo el maadi kornish el maadi al mashtal st,21000000.0,89362.0,235.0,4 rooms,3 bathroom,38.0,2025.0,1,Other,Broker,"Elevator, Security",,https://aqarmap.com.eg/en/listing/6738777-for-sale-cairo-el-maadi-kornish-el-maadi-al-mashtal-st/,2,0
EG-6690088,Apartment,cairo el haram el msaha,2200000.0,18333.0,120.0,3 rooms,2 bathroom,1.0,2008.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6690088-for-sale-cairo-el-haram-el-msaha/,0,0
EG-6711784,Apartment,red sea hurghada city el hadba sheraton st,3268125.0,43575.0,75.0,1 rooms,1 bathroom,1.0,2026.0,1,Main Street,Broker,"Water Meter, Natural Gas, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6711784-for-sale-red-sea-hurghada-city-el-hadba-sheraton-st/,5,1
EG-6723322,Apartment,cairo heliopolis el higaz square el hegaz st,9100000.0,37917.0,240.0,3 rooms,3 bathroom,8.0,2025.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6723322-for-sale-cairo-heliopolis-el-higaz-square-el-hegaz-st/,0,0
EG-6702307,Villa,cairo el sheikh zayed city compounds,52500000.0,140000.0,375.0,7 rooms,7 bathroom,,2020.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6702307-for-sale-cairo-el-sheikh-zayed-city-compounds/,0,0
EG-6652978,Apartment,cairo new cairo madinaty bryfdw,13166000.0,70032.0,188.0,3 rooms,5 bathroom,3.0,2025.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6652978-for-sale-cairo-new-cairo-madinaty-bryfdw/,0,0
EG-6638209,Villa,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr badya compound palm hills,11000000.0,55838.0,197.0,3 rooms,3 bathroom,,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6638209-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-badya-compound-palm-hills/,1,0
EG-6412914,Roof,avalon new capital,138238618.0,316336.0,437.0,,"The mall provides a security and guarding system at the highest level throughout the working hours and 24 hours a day Each building of the mall has 3 elevators for easy transportation between floors Each floor of the mall includes a storage room to store important papers and documents, and non-working people are prohibited from entering it All floors are equipped with luxurious bathrooms for men and women, as well as bathrooms for people with special needs There is a fully equipped reception for VIPs There is an equipped hall for holding lectures, training, and meetings for employees, office workers, and companies located in the mall The mall includes a large hall overlooking a green area and a spacious park, and it has been allocated to employees and workers in offices and companies in the mall There is a clear interest in the external area of the mall, which is a green area of 515 square meters The mall has a large rooftop at the top of the building that houses some of the various recreational services that serve office and corporate workers Avalon Mall provides central air conditioning. An intelligent system for emergency and fire situations There is also a very special electrical and lighting system The mall includes some entertainment services to provide an ideal work environment for everyone, such as a gym, a games area, and another dedicated to reading, in addition to restaurants, cafes, and an area for recreation",0.0,,1,Main Street,,"Elevator, Security",,https://aqarmap.com.eg/en/listing/6412914-projects-avalon-new-capital/,2,1
